2017-12-13 00:01:31 ; 31.1265310949; 30.7999999377; 30.2204080698; 29.5979595574; 29.3428566602; 29.2428570572; 29.1020412056; 28.9591835178; 28.5; 72.6530613802; 73.3428572051; 68.5346935039; 70.4102045176; 70.9326531546; 72.0673463782; 77.7306123072; 69.8816327465; 77.5306117778; 0 
2017-12-13 00:06:38 ; 31.1480005646; 30.7659997559; 30.1920006943; 29.5780002975; 29.3239993286; 29.2320002747; 29.0840003204; 28.9419997787; 28.4959999847; 71.7700001526; 72.4819998169; 67.7580006409; 69.6039996338; 70.1559991455; 71.1580000305; 76.7319996643; 69.2139996338; 76.6959997559; 0 
2017-12-13 00:11:44 ; 31.1148939741; 30.7361702615; 30.1702130094; 29.5446810215; 29.2744679958; 29.1680856258; 29.0340426831; 28.8914889478; 28.4617019816; 72.3765956797; 73.1361699206; 68.2425528993; 69.8638294301; 70.270212701; 71.3191487738; 77.1234039956; 69.6808513885; 77.3765951928; 0 
2017-12-13 00:16:46 ; 31.1808514696; 30.8021275135; 30.2191492852; 29.5808513723; 29.3148929515; 29.2106387767; 29.0744683692; 28.9319146339; 28.5; 72.9106378758; 73.6999995455; 68.9191488712; 70.7978726651; 71.289361832; 72.4617022251; 78.1042548646; 70.2851064154; 77.9531918789; 0 
2017-12-13 00:21:47 ; 31.1936167859; 30.8212766444; 30.2212764253; 29.6106387199; 29.3489355939; 29.2553190678; 29.1255323938; 28.9680849846; 28.5021276677; 72.3404250449; 73.1787232744; 68.3999997403; 70.2595744032; 70.7680850739; 71.8191490985; 77.4404261163; 69.7148934222; 77.4510640895; 0 
2017-12-13 00:26:50 ; 31.0875003338; 30.7291669448; 30.1875007153; 29.5812503099; 29.3333326976; 29.2333335876; 29.0979170402; 28.9249997139; 28.4979166587; 71.4437502225; 72.2520831426; 67.4875005086; 69.2874995867; 69.8416662216; 70.745833079; 76.3208330472; 68.8770829837; 76.452082475; 0 
2017-12-13 00:31:54 ; 31.0229167541; 30.6583334208; 30.1000003815; 29.4812499285; 29.227083683; 29.1291671594; 29.014583389; 28.8729161819; 28.4104163249; 72.6812499364; 73.3833330472; 68.4624997775; 70.0375000636; 70.4458333651; 71.5270835559; 77.3187499046; 69.8291672071; 77.6291670799; 0 
2017-12-13 00:36:55 ; 31.1586962161; 30.7978258962; 30.1978264684; 29.5500001907; 29.297825606; 29.1869569861; 29.0456523481; 28.9130431465; 28.46739118; 72.3391302358; 73.1608694325; 68.4782607037; 70.3739129771; 70.8913043478; 72.0217387987; 77.7869567871; 69.8978261533; 77.6391303021; 0 
2017-12-13 00:42:03 ; 31.2187500397; 30.8583331505; 30.2562498252; 29.6020837228; 29.343749404; 29.2166667779; 29.0937503576; 28.9395831029; 28.5; 71.6104165713; 72.5187500318; 67.977083683; 69.9479163488; 70.5375000636; 71.7333337466; 77.3749998411; 69.5166665713; 76.9666665395; 0 
2017-12-13 00:47:03 ; 31.1977781932; 30.8288884905; 30.2333335453; 29.588889228; 29.3288882362; 29.2133336809; 29.0777780745; 28.9266663869; 28.5; 71.486666531; 72.4022221883; 67.8333333333; 69.7822223239; 70.2533330282; 71.3266669379; 76.9866668701; 69.3555555556; 76.9933327569; 0 
2017-12-13 00:52:09 ; 31.1489801601; 30.755101963; 30.1795924829; 29.573469668; 29.3204074782; 29.2163269666; 29.0571430751; 28.9061220909; 28.4408161008; 71.1224489796; 72.0142854963; 67.1979591214; 68.8734691386; 69.3857146283; 70.2918366413; 75.995918741; 68.8020405672; 76.4551017917; 0
2017-12-13 00:57:10 ; 31.0446810215; 30.6808513479; 30.1127663876; 29.5234043446; 29.2659573251; 29.1468089895; 29.0191490092; 28.8659569355; 28.4255316308; 73.2595740785; 74.0936172161; 69.2787233718; 70.9765954525; 71.3446812731; 72.5319147313; 78.3617016407; 70.4255315902; 78.2468088028; 0 
2017-12-13 01:02:17 ; 31.1042557169; 30.7234041336; 30.1638302499; 29.55531936; 29.2893615073; 29.1957449406; 29.0595746953; 28.8978719508; 28.4574466462; 72.4446808835; 73.2744679552; 68.6106380706; 70.4765956148; 70.8680851713; 72.0297871042; 77.8021275946; 69.9170212441; 77.6595739811; 0 
2017-12-13 01:07:23 ; 31.1434788082; 30.7760865585; 30.2152176318; 29.5760872468; 29.3152169352; 29.2065220708; 29.0630437188; 28.9065213825; 28.4630433373; 70.7499995024; 71.6543472953; 67.0500002322; 69.0717396943; 69.6108698638; 70.5956518754; 76.2173916361; 68.7391310982; 76.33695619; 0 
2017-12-13 01:12:24 ; 31.0297873477; 30.665957877; 30.1234047261; 29.5085106708; 29.2446809322; 29.1340430645; 29.0042553354; 28.8702122709; 28.4021272862; 72.5872340101; 73.3893614424; 68.5425531915; 70.1063826541; 70.519149131; 71.6425532889; 77.4723401983; 69.8999999026; 77.6957446159; 0 
2017-12-13 01:17:26 ; 31.0914897107; 30.727659753; 30.1531920737; 29.5255320123; 29.240425678; 29.140426027; 29.0063830031; 28.8595739324; 28.4276592985; 72.8148935196; 73.6510639596; 68.9446808835; 70.8723409125; 71.3340432999; 72.6829786909; 78.434042261; 70.3148935196; 78.0468079587; 0 
2017-12-13 01:22:28 ; 31.2187500795; 30.8520831664; 30.2312499285; 29.5708336035; 29.2958329519; 29.183333834; 29.0458335082; 28.9083329837; 28.4354164203; 71.5291663806; 72.4791665077; 68.0020833015; 70.1104168892; 70.5729168256; 71.7937498093; 77.4374993642; 69.6250001589; 77.481250445; 0 
2017-12-13 01:27:35 ; 31.1437505484; 30.7749996185; 30.1875007153; 29.5812503099; 29.3374994198; 29.2166669369; 29.0708336035; 28.9083329837; 28.3999996185; 70.6145836512; 71.5875004133; 66.9479166667; 68.7437504133; 69.2458333969; 70.1812504133; 75.9208332698; 68.6770833333; 76.3562499682; 0 
2017-12-13 01:32:37 ; 30.8574462647; 30.5085106708; 30.0042553354; 29.4361699693; 29.2106388985; 29.1127663876; 28.9468083077; 28.8106375755; 28.3234035817; 73.1957449406; 74.0085106708; 68.9234041255; 70.191489524; 70.5595742084; 71.6531917491; 77.5340421961; 69.934042748; 77.6191489037; 0 
2017-12-13 01:37:42 ; 30.6911112891; 30.3622219933; 29.8511108822; 29.3266663869; 29.0977781508; 29.0066666921; 28.8755550808; 28.717777888; 28.2377779643; 73.7022223579; 74.5088885837; 69.4777776082; 70.7533337063; 71.0599999322; 72.1488891602; 77.9911109077; 70.2377783881; 78.13777771; 0 
2017-12-13 01:42:44 ; 30.8425527938; 30.5; 29.9212762954; 29.3361697096; 29.1042557169; 29.0234043446; 28.8765952739; 28.7148941527; 28.2340427967; 72.1510639596; 73.065957252; 68.4085102487; 70.0404255644; 70.3340424883; 71.3063828489; 76.9170210818; 69.4340425857; 77.2489357806; 0 
2017-12-13 01:47:48 ; 30.9166665077; 30.5645835797; 30.0; 29.3479162057; 29.118750453; 29.0375001431; 28.8937495947; 28.7437500954; 28.2541666031; 71.2166668574; 72.2750002543; 67.7020834287; 69.4770835241; 69.8875001272; 70.7666660945; 76.3979169528; 69.0208334923; 76.700000445; 0 
2017-12-13 01:52:50 ; 30.9744679877; 30.6021280492; 30.0085106708; 29.3978719508; 29.1382983999; 29.0425533538; 28.9255316308; 28.7702124575; 28.29787161; 71.3404256942; 72.4170210818; 67.7382981321; 69.3319151858; 69.7127659574; 70.6489364949; 76.4042549945; 69.1170212766; 76.8404255319; 0
2017-12-13 01:57:57 ; 30.9808509908; 30.6191493907; 30.0319150154; 29.4255316308; 29.1638304122; 29.0936173784; 28.938297637; 28.804254613; 28.2999992371; 72.1234039956; 73.2234044176; 68.6170212766; 70.210638168; 70.5638301119; 71.5234040605; 77.2999996429; 69.7617020303; 77.7936169239; 0 
2017-12-13 02:03:01 ; 30.9583331744; 30.5958336989; 30.014583389; 29.4124996662; 29.1520837148; 29.0583335559; 28.9354164203; 28.7812496821; 28.2999992371; 71.8375000954; 72.9166665077; 68.3354167938; 70.1604161263; 70.6145833333; 71.6499996185; 77.1895833015; 69.4749997457; 77.0729165077; 0 
2017-12-13 02:08:06 ; 31.066666921; 30.6854171753; 30.0729169448; 29.4145830075; 29.156250596; 29.0562502146; 28.9208330313; 28.7645831108; 28.2999992371; 71.0541667938; 72.2312499682; 67.883333683; 69.8062500954; 70.2875002225; 71.3499997457; 77.058333079; 69.2895830472; 76.9833337466; 0 
2017-12-13 02:13:06 ; 31.1416672071; 30.7541668415; 30.133333842; 29.4520831505; 29.1916672786; 29.0895836751; 28.9312497377; 28.7999993165; 28.3083326022; 70.7666670481; 71.9875001907; 67.6854165395; 69.5812503497; 70.0291668574; 71.0; 76.793750445; 69.1374999682; 76.7624999682; 0 
2017-12-13 02:18:08 ; 31.1522733081; 30.7545453852; 30.1227277409; 29.4545452812; 29.2022731521; 29.0727275502; 28.9431816014; 28.8068174449; 28.3045447089; 70.8113633936; 72.061363567; 67.7999997572; 69.797727238; 70.2636366757; 71.3386358781; 76.9181821997; 69.2272734209; 77.0499999306; 0 
2017-12-13 02:23:16 ; 31.1511116876; 30.7444445292; 30.1377783034; 29.4577776167; 29.2133338504; 29.111111535; 28.9644443088; 28.8177770827; 28.3133326213; 71.268888855; 72.4688891941; 68.1177780151; 70.1599997626; 70.5577779134; 71.6399998983; 77.2022216797; 69.4733332316; 77.4288886176; 0 
2017-12-13 02:28:21 ; 31.1520839135; 30.7562500636; 30.1458338896; 29.4687498808; 29.2333335876; 29.1145837704; 28.9687498808; 28.8354160388; 28.3395827214; 71.5208331744; 72.7583333651; 68.3416660627; 70.4770833651; 70.9208337466; 72.0291670163; 77.6479166349; 69.9041668574; 77.7062497139; 0 
2017-12-13 02:33:25 ; 31.1320005035; 30.7799998093; 30.190000267; 29.5340001297; 29.2559999084; 29.1620005798; 29.0400001526; 28.875999527; 28.3959996033; 71.1880000305; 72.3800001526; 67.9000001526; 69.9740003967; 70.4899996948; 71.5439996338; 77.1840003967; 69.5320002747; 77.0740003967; 0 
2017-12-13 02:38:29 ; 30.993478236; 30.6586962575; 30.1173917522; 29.506521764; 29.2347827994; 29.1347831229; 28.993478236; 28.8304341358; 28.3695647198; 71.2478266177; 72.3999997015; 67.7434783604; 69.5782610023; 70.0000001659; 70.9869567208; 76.7282605379; 69.1652178557; 76.8543478924; 0 
2017-12-13 02:43:29 ; 30.9266663869; 30.566666921; 30.0333334605; 29.4222219255; 29.1711117638; 29.066666921; 28.9244441562; 28.7688886007; 28.2977770487; 71.1000003391; 72.2111114502; 67.5533333672; 69.1999996609; 69.6066670736; 70.5066665649; 76.2155556573; 68.9399998983; 76.5111112807; 0 
2017-12-13 02:48:32 ; 30.8999996185; 30.5510206028; 29.9693876383; 29.3571423122; 29.1204086226; 29.018367417; 28.8836730256; 28.7326533259; 28.2510203926; 71.8836735317; 72.9734690141; 68.3061222933; 69.902040754; 70.2489793739; 71.2775513007; 77.0285714597; 69.5755099861; 77.2612245521; 0 
2017-12-13 02:53:37 ; 30.9874999523; 30.6375005245; 30.0500001907; 29.3979162772; 29.133333842; 29.0291667779; 28.8854162296; 28.7541666031; 28.2999992371; 70.9895838102; 72.1958332062; 67.7354168892; 69.7854164441; 70.3437498411; 71.4729166031; 77.1270836194; 69.3854165077; 76.8062497775; 0 
