
2017-12-11 03:41:53 19.8333329625; 20.5; 20.3999996185; 20.4944444233; 20.2444445292; 20.366666158; 20.2222226461; 20.2999992371; 20.2000007629; 255.355556912; 72.872224172; 77.9555562337; 82.7944454617; 86.7777786255; 73.6777759128; 73.4166679382; 82.4722226461; 80.8611132304; 0 
2017-12-11 03:46:59 20.3999996185; 20.494736822; 20.4105259745; 20.4736841101; 20.2000007629; 20.3789469066; 20.2315792285; 20.2999992371; 20.2000007629; 75.6157877069; 72.9421061466; 78.1578927291; 83.0315784655; 87.0052630776; 73.7315782246; 73.5789461638; 82.6105246293; 81.0052630776; 0 
2017-12-11 03:52:08 20.3949995995; 20.5; 20.3999996185; 20.4199996948; 20.2000007629; 20.3699995041; 20.2250003815; 20.2949993134; 20.2000007629; 75.8100006104; 73.0599990845; 78.2750015259; 83.1649982452; 87.2199989319; 73.8150020599; 73.7550003052; 82.8400009155; 81.1399978638; 0 
2017-12-11 03:57:05 20.3388882743; 20.5; 20.3999996185; 20.4055551953; 20.2000007629; 20.3833328883; 20.1833340327; 20.2333335876; 20.1777784559; 75.8722237481; 73.1611086528; 78.3277804057; 83.2833332486; 87.2888891432; 73.8777792189; 73.9444452922; 83.1111111111; 81.25; 0 
2017-12-11 04:02:10 20.30476116; 20.4952380771; 19.9142853419; 20.3999996185; 20.1904769171; 20.3999996185; 20.1571434566; 20.2000007629; 19.2000004167; 75.7714284261; 73.047618321; 232.152382987; 83.228570484; 87.2952390398; 73.6999987648; 73.8190482003; 82.8952386039; 81.0238095238; 0 
2017-12-11 04:07:16 20.2999992371; 19.9315788369; 20.3999996185; 20.3999996185; 20.1315794493; 20.3421046608; 19.6421059056; 20.2263161509; 20.1157899154; 75.4315799914; 243.326321251; 77.678945441; 82.8842122931; 87.0157892328; 73.5526307759; 244.057899475; 82.3894745676; 80.778947529; 0 
2017-12-11 04:12:27 20.2999992371; 20.4052627965; 19.8578943453; 20.3999996185; 20.1052635594; 20.310525593; 20.1315794493; 20.184211229; 20.1000003815; 75.4526323017; 72.7684209723; 248.331581919; 82.9578953793; 86.6947374846; 73.5526307759; 73.6736839696; 82.7263159501; 80.8684210526; 0 
2017-12-11 04:17:27 20.2999992371; 20.3999996185; 20.3947364406; 20.3526310168; 20.1052635594; 20.310525593; 20.0631581357; 20.0947372035; 20.1000003815; 75.9210538362; 73.089472319; 78.2631586978; 83.3947384483; 87.2263155485; 73.6631554051; 74.1368400172; 83.3842122931; 81.1684188843; 0 
2017-12-11 04:22:33 20.2999992371; 20.3999996185; 20.3842100846; 20.315788771; 20.1052635594; 20.3315783049; 20.005263178; 20.0894740255; 20.1000003815; 76.0210523103; 73.1210515876; 78.3947388498; 83.4736846121; 87.3315815173; 73.7789467259; 74.2526309365; 83.6000000803; 81.3421052632; 0 
2017-12-11 04:27:33 19.7666666848; 20.3999996185; 20.3190469288; 20.30476116; 20.1047623044; 20.3095230829; 20.0047619229; 20.0761907668; 20.1000003815; 230.642862229; 73.5619045439; 78.8523806617; 83.9523813157; 87.66666703; 74.1095239548; 74.6857147217; 84.1476207915; 81.8523802984; 0 
2017-12-11 04:32:42 20.2150005341; 20.3999996185; 20.2999992371; 20.2999992371; 20.1050004005; 20.3049992561; 20.0; 20.0550002098; 20.0900003433; 76.6749977112; 73.7399993896; 78.9900001526; 84.1549976349; 87.8900016785; 74.2650005341; 74.8150028229; 84.3800018311; 81.9400009155; 0 
2017-12-11 04:37:46 20.2045461481; 20.3999996185; 20.2999992371; 20.2999992371; 20.1045458534; 20.2999992371; 20.0; 20.0136364157; 20.0545456626; 76.6772703691; 73.754545732; 79.0181815407; 84.1863611395; 87.8818199851; 74.3045480902; 74.8954561407; 84.3727292148; 81.927273837; 0 
2017-12-11 04:42:49 20.2000007629; 20.388888465; 20.2999992371; 20.2999992371; 20.1000003815; 20.2999992371; 20.0; 20.0055555767; 20.044444614; 76.7444441054; 73.8555577596; 79.1666641235; 84.2333323161; 87.9055565728; 74.3777796427; 74.9333343506; 84.4000015259; 81.9888890584; 0 
2017-12-11 04:47:54 19.6684217955; 20.3631573727; 20.2999992371; 20.2999992371; 20.1000003815; 20.2999992371; 20.0; 20.0; 20.0105263559; 247.242105584; 73.8894753707; 79.2052604274; 84.2526317396; 87.9736846121; 74.4000015259; 75.0157892328; 84.5105261552; 82.0105261552; 0 
2017-12-11 04:53:03 20.2000007629; 20.3588229909; 20.2999992371; 20.2999992371; 20.1000003815; 20.2999992371; 19.9235291201; 20.0; 19.9529412213; 76.8000030518; 73.9058837891; 79.1941155826; 84.3058844174; 88.0117645264; 74.4235305786; 75.0176467896; 84.564704895; 82.0294113159; 0 
2017-12-11 04:58:02 19.6950007439; 20.3349993706; 20.2999992371; 20.2999992371; 20.1000003815; 20.2949993134; 19.934999752; 20.0; 20.0050000191; 238.720000458; 73.8550022125; 79.1749973297; 84.2950016022; 87.9650005341; 74.4450008392; 75.0149997711; 84.5149997711; 82.0049999237; 0 
2017-12-11 05:03:10 20.2000007629; 20.3333326976; 20.2999992371; 20.295237405; 20.1000003815; 20.295237405; 19.9142853873; 20.0; 20.0; 76.8285740444; 73.8714305333; 79.2761920747; 84.3523832049; 88.0142854963; 74.4190488543; 75.0142854963; 84.6238076346; 81.9714290074; 0 
2017-12-11 05:08:23 20.2000007629; 20.3526310168; 20.2947361595; 20.2999992371; 20.1000003815; 20.2999992371; 19.9052627965; 20.0; 20.0; 76.8000030518; 73.8000014456; 79.2263147455; 84.2947395726; 87.9894738448; 74.34737075; 74.9473692241; 84.4842107672; 81.9210538362; 0 
2017-12-11 05:13:28 19.6950007439; 20.3249993324; 20.2899993896; 20.2899993896; 20.1000003815; 20.2899993896; 19.9099996567; 20.0; 20.0050000191; 238.720000458; 73.8050022125; 79.2299991608; 84.2850013733; 88.0; 74.3900016785; 74.9400009155; 84.4250011444; 81.9800003052; 0 
2017-12-11 05:18:26 19.136842828; 20.2999992371; 20.2684207715; 20.2157899957; 20.1000003815; 20.2894730819; 19.8999996185; 20.0; 20.0; 417.684208117; 73.873686138; 79.2052612305; 84.2684217754; 88.0368415431; 74.4157907586; 74.9736846121; 84.5105261552; 82.0105261552; 0 
2017-12-11 05:23:35 20.2000007629; 20.2999992371; 20.2899993896; 20.2100006104; 20.1000003815; 20.25; 19.8999996185; 19.9949999809; 20.0; 76.8350025177; 73.8750019073; 79.1599975586; 84.2750011444; 88.0049999237; 74.4250011444; 75.0; 84.5549991608; 82.0099998474; 0 
2017-12-11 05:28:36 20.2000007629; 20.2999992371; 20.2894730819; 20.2052638405; 20.1000003815; 20.2157899957; 19.8999996185; 19.994736822; 20.0; 76.7631586978; 73.8000006425; 79.0263153879; 84.1842097232; 85.2421061867; 74.2842114097; 74.9157907586; 84.4315799914; 81.9578953793; 0 
2017-12-11 05:33:42 20.1941183876; 20.2999992371; 20.2529411316; 20.2000007629; 20.0647061292; 20.2000007629; 19.8999996185; 19.9588233723; 20.0; 76.6823501587; 73.6999969482; 78.9647064209; 84.1529388428; 87.8411779965; 74.1941151338; 74.841178894; 84.341178894; 81.8470611572; 0 
2017-12-11 05:38:50 20.1944451862; 20.2999992371; 19.6611115138; 20.2000007629; 20.0555557675; 20.2055562337; 19.8999996185; 19.9611109628; 20.0; 76.7111091614; 73.7611117893; 258.850002713; 84.1777750651; 87.850001865; 74.2222205268; 74.8611132304; 84.3666687012; 81.844446818; 0 
2017-12-11 05:43:53 20.1473689832; 20.2999992371; 20.2000007629; 20.2000007629; 20.005263178; 20.2000007629; 19.8947364406; 19.9105259745; 20.0; 76.8157922845; 73.8947384483; 79.0578938534; 84.2894760935; 87.9210538362; 74.3684230604; 74.9736846121; 84.4789476897; 81.9894738448; 0 
2017-12-11 05:48:52 20.123529883; 20.2941169739; 20.2000007629; 20.2000007629; 19.4117647059; 20.2000007629; 19.8999996185; 19.8999996185; 19.9941176246; 76.8117675781; 73.8941192627; 79.0941162109; 84.3294143677; 85.3882356531; 74.3823547363; 75.0294113159; 84.5588226318; 81.9941177368; 0 
2017-12-11 05:53:55 20.1526321612; 20.2999992371; 20.2000007629; 20.2000007629; 20.0; 20.2000007629; 19.8999996185; 19.9052627965; 19.9736841101; 76.7894760935; 73.8526338276; 79.0999984741; 84.2789491352; 87.9000015259; 74.3578969052; 75.0157892328; 84.5; 81.9736846121; 0 
2017-12-11 05:59:05 20.1444449955; 20.2999992371; 20.2000007629; 20.2000007629; 20.0; 19.6388896306; 19.8944440418; 19.8999996185; 19.9944444233; 76.8055585225; 73.9000015259; 79.1333312988; 84.2777794732; 87.9666671753; 254.377779219; 75.0722211202; 84.5277773539; 82.0; 0 
2017-12-11 06:04:10 20.1055559582; 20.2666664124; 20.2000007629; 20.2000007629; 20.0; 20.2000007629; 19.8999996185; 19.8999996185; 19.9888888465; 76.8055585225; 73.8888905843; 79.1999969482; 84.3500022888; 88.0055554708; 74.4000015259; 75.077776591; 84.5944430033; 82.077776591; 0 
2017-12-11 06:09:11 20.1000003815; 20.235294342; 20.2000007629; 20.2000007629; 20.0; 20.2000007629; 19.8823524924; 19.8999996185; 19.9823528739; 76.9235305786; 73.9588241577; 79.2705894919; 84.4823532104; 88.0823516846; 74.4764709473; 75.0823516846; 84.6882328707; 82.1058807373; 0 
2017-12-11 06:14:21 20.1000003815; 20.2166671753; 20.1958340804; 20.2000007629; 20.0; 20.2000007629; 19.4833329519; 19.4833329519; 19.9666665395; 77.0; 74.0208330154; 79.3875017166; 84.5208330154; 88.1208314896; 74.5749988556; 73.6208305359; 219.545832952; 82.1708310445; 0 
2017-12-11 06:19:21 20.1000003815; 20.2350002289; 19.6950007439; 20.2000007629; 20.0; 20.2000007629; 19.8999996185; 19.8999996185; 19.9799999237; 77.0899986267; 74.1399982452; 241.410004044; 84.6149982452; 88.2249988556; 74.6499977112; 75.2650009155; 84.8700019836; 82.3700008392; 0 
2017-12-11 06:24:30 20.1000003815; 19.7050005913; 19.6950007439; 20.2000007629; 20.0; 20.2000007629; 19.8849995613; 19.8999996185; 19.9849999428; 77.2099979401; 236.214994431; 241.450003433; 84.7550003052; 88.3250026703; 74.7600006104; 75.3250026703; 84.9800003052; 82.4700004578; 0 
2017-12-11 06:29:31 20.1000003815; 20.236842306; 20.194737585; 20.189474407; 20.0; 20.2000007629; 19.810525593; 19.8999996185; 19.9631577542; 77.2578952187; 74.3000002409; 79.5736830862; 84.7736860576; 88.3526338276; 74.7947395726; 75.3105292069; 85.0842092414; 82.3947384483; 0 
2017-12-11 06:34:38 20.1000003815; 19.7428575243; 20.2000007629; 20.1809530712; 19.9952380771; 20.1619054703; 19.7999992371; 19.8857138497; 19.9476188478; 77.1999969482; 228.51428041; 79.4809526716; 84.709522429; 88.3904778617; 74.7904786609; 75.3000030518; 85.0095236642; 82.3523828416; 0 
2017-12-11 06:39:44 20.1000003815; 19.6736848731; 20.2000007629; 20.1210530934; 19.9842104661; 20.2000007629; 19.7999992371; 19.8526310168; 19.9052627965; 77.1999969482; 244.715781764; 79.4947369224; 84.7105247096; 88.3842122931; 74.7105239065; 75.3000030518; 84.9947369224; 82.3052661293; 0 
2017-12-11 06:44:51 20.1000003815; 20.2086962824; 20.1956529203; 20.1260874375; 20.0; 20.2000007629; 19.7999992371; 19.8695647198; 19.9130431465; 77.1739103898; 74.2086934629; 79.4913044805; 84.6695629617; 88.3739149674; 74.726085497; 75.3000030518; 85.017391039; 82.2956539652; 0 
2017-12-11 06:49:50 20.1000003815; 20.2105269181; 20.1473689832; 20.1210530934; 20.0; 20.2000007629; 19.7999992371; 19.8789469066; 19.9526313983; 77.3157922845; 74.3000022487; 79.5947357981; 84.7526317396; 88.4052646035; 74.8052661293; 75.3210553621; 85.0947353965; 82.4526327033; 0 
2017-12-11 06:54:56 20.1000003815; 20.2050006866; 19.6950007439; 20.2000007629; 20.0; 20.2000007629; 19.8949995995; 19.8999996185; 19.9699998856; 77.4050014496; 74.4300010681; 241.675; 84.9050014496; 88.5349994659; 74.9500007629; 75.5149997711; 85.184998703; 82.7049987793; 0 
2017-12-11 06:59:58 20.1000003815; 20.2050006866; 20.2000007629; 20.1700006485; 20.0; 20.2000007629; 18.9199995607; 19.8999996185; 19.9799999237; 77.659998703; 74.6649974823; 79.9900001526; 85.1599979401; 88.7650005341; 75.169997406; 75.3449977875; 85.4850002289; 82.8900016785; 0 
2017-12-11 07:05:03 20.1000003815; 20.2000007629; 20.2000007629; 20.133333842; 20.0; 20.19523884; 19.8571423122; 97.9190495809; 19.9571426937; 77.8190503802; 74.7714298793; 80.1571404593; 85.2809528169; 88.952381679; 75.2952408564; 75.7619051252; 85.2714273362; 82.9809526716; 0 
2017-12-11 07:10:08 20.133333842; 20.2111117045; 20.1777784559; 20.1944451862; 20.022222307; 20.1444449955; 19.8999996185; 19.9666665395; 19.9166663488; 77.9666671753; 74.9833335876; 80.5166655646; 85.3444459703; 88.9777781169; 75.5499992371; 75.9111124674; 85.6444422404; 83.3722216288; 0 
2017-12-11 07:15:14 20.1818188754; 20.2136369185; 20.1909098192; 20.2090915333; 20.077273022; 20.1409096284; 19.9136360342; 20.0; 19.9045450904; 77.927273837; 75.0272723111; 80.5499992371; 85.2590907704; 88.9000015259; 75.7181812633; 75.8318200545; 85.6090892445; 83.4409099926; 0 
2017-12-11 07:20:17 20.2000007629; 20.2157899957; 18.6000006826; 20.2578946164; 20.0894740255; 20.1105267374; 19.9578945762; 20.005263178; 19.9263155084; 77.9421061466; 75.1263142636; 591.75263174; 85.2736840499; 88.9421061466; 75.8578969052; 75.910527681; 85.589472319; 83.6105246293; 0 
2017-12-11 07:25:42 19.6400005341; 19.710000515; 20.2000007629; 20.2000007629; 20.0400001526; 19.6400005341; 19.8999996185; 19.9599998474; 19.9499998093; 239.895002365; 237.16999321; 80.5799987793; 85.4550006866; 89.1299980164; 237.729998016; 75.9100013733; 85.6449981689; 83.4050014496; 0 
2017-12-11 07:30:28 20.1000003815; 20.2000007629; 20.2000007629; 20.184211229; 20.0; 19.6526322616; 19.8999996185; 19.8999996185; 19.9789472881; 78.0999984741; 75.1315769396; 80.4736846121; 85.5526307759; 89.2842122128; 246.131581758; 76.0; 85.7894760935; 83.1947354768; 0 
2017-12-11 07:35:40 20.1000003815; 20.2050006866; 19.6950007439; 20.1950007439; 20.0; 20.2000007629; 19.8849995613; 19.8999996185; 20.0; 78.0749988556; 75.0249996185; 242.160002518; 85.4950000763; 89.3000030518; 75.5949985504; 75.9800003052; 85.8000030518; 83.1199981689; 0 
2017-12-11 07:40:35 20.1000003815; 20.2105269181; 20.2000007629; 20.194737585; 19.9894736441; 20.2000007629; 19.8473678388; 19.8999996185; 19.9578945762; 78.0578938534; 75.0210523103; 80.3000030518; 85.5052630776; 89.3315811157; 75.5315784655; 75.9842107672; 85.8578969052; 83.1157877069; 0 
2017-12-11 07:45:41 20.1000003815; 20.2000007629; 20.2000007629; 20.1857149942; 20.0; 20.2000007629; 19.8523803893; 19.8999996185; 19.9857142312; 78.0714274815; 75.0047618321; 80.3000030518; 85.5; 89.3190503802; 75.5619038173; 76.0571419852; 85.904763358; 83.1285694667; 0 
2017-12-11 07:51:03 20.1000003815; 20.2050006866; 20.2000007629; 20.1700006485; 19.9849999428; 20.2000007629; 19.8299993515; 19.8899995804; 19.9749999046; 78.1149982452; 75.0599990845; 80.2900024414; 85.5299995422; 89.3850017548; 75.5649990082; 76.084998703; 85.9400009155; 83.1899982452; 0 
2017-12-11 07:55:53 20.0952384585; 20.204762595; 20.2000007629; 20.1619053795; 19.9523807707; 19.7190483638; 19.7999992371; 19.8904757727; 19.9428569249; 78.1952351161; 75.1047603062; 80.3000030518; 85.595236642; 89.4857145037; 229.857145764; 76.1571404593; 86.095236642; 83.1523793538; 0 
2017-12-11 08:01:00 20.1000003815; 20.2000007629; 20.2000007629; 20.1777784559; 19.9499998093; 20.1944451862; 19.8277771208; 19.8944440418; 19.9722221163; 78.2111087375; 75.1666641235; 80.3944460551; 85.627775828; 89.4500007629; 75.6722195943; 76.2111091614; 86.1111094157; 83.2611122131; 0 
2017-12-11 08:06:11 20.1000003815; 20.204762595; 19.7190483638; 20.2000007629; 20.0; 19.7190483638; 19.8809519268; 19.9047615415; 19.9952380771; 78.1333312988; 75.0333328247; 234.500001817; 85.5809511457; 89.4904763358; 229.828574771; 76.1285694667; 85.9095244635; 83.2666680472; 0 
2017-12-11 08:11:08 20.1600006104; 20.2000007629; 20.1950007439; 20.2000007629; 20.0300001144; 20.1100004196; 19.8999996185; 19.934999752; 19.9199996948; 77.9700004578; 75.084998703; 80.3600021362; 85.3; 89.0800003052; 75.7449989319; 75.9250011444; 85.7399997711; 83.3450000763; 0 
2017-12-11 08:16:27 20.1090913252; 20.2000007629; 20.1136367971; 20.2227276889; 20.1000003815; 20.0090909438; 19.8999996185; 18.5590906143; 19.7999995839; 77.5909087441; 74.9818184593; 80.2727269259; 84.9090898687; 88.4818174189; 75.699999029; 75.6454540599; 232.436365301; 83.427273837; 0 
2017-12-11 08:21:23 20.1052635594; 20.1631585171; 20.0894740255; 20.2526315388; 20.1000003815; 20.0; 19.5631575333; 20.0; 19.694737585; 77.3526330245; 74.8052637201; 80.3526334261; 84.5368415431; 87.9157899555; 75.5684200086; 74.3157904776; 84.9473692241; 83.7631590994; 0 
2017-12-11 08:26:24 20.2000007629; 20.1954552911; 20.1000003815; 20.2772723111; 20.1090913252; 20.0090909438; 19.922726978; 20.0; 19.7181823037; 77.1227264404; 74.6227264404; 80.254543998; 84.3727281744; 87.7727269259; 75.3863650235; 75.2090894526; 84.7045433738; 83.5954544761; 0 
2017-12-11 08:31:30 20.0526317797; 20.0789476696; 19.9473682203; 20.2105265166; 20.0210528123; 19.9210523304; 19.8421048616; 19.8894732626; 19.4736841101; 77.4263165123; 74.9526314986; 80.689474407; 84.4736842105; 87.8894741661; 75.7263159501; 75.3421048616; 84.9368414628; 84.3105263961; 0 
2017-12-11 08:36:37 19.8999996185; 19.9399997711; 19.7250003815; 20.0750002861; 19.9799999237; 19.7949993134; 19.1550005436; 19.6950005531; 19.2000005722; 77.8900001526; 75.3450012207; 81.5150005341; 84.8450008392; 88.1849990845; 76.0650001526; 237.845002365; 85.6500007629; 85.6199996948; 0 
2017-12-11 08:41:50 19.844443851; 19.9166663488; 19.6722228792; 20.0; 19.9166663488; 19.7166671753; 19.566666921; 19.6000003815; 19.155556149; 78.272222307; 75.6222203573; 82.0000004239; 85.2555563185; 88.4944445292; 76.6166648865; 76.5277773539; 86.3333346049; 85.9666671753; 0 
2017-12-11 08:46:50 19.8499994278; 19.9055551953; 19.1055561172; 20.0; 19.9055551953; 19.7000007629; 19.5333334605; 19.6000003815; 19.2000007629; 78.5166664124; 75.9055548774; 262.077771929; 85.4388898214; 88.7666651408; 76.8999998305; 76.7666655646; 86.6555553012; 86.0500013563; 0 
2017-12-11 08:51:50 19.7999992371; 19.8999996185; 19.1050003529; 19.9649998665; 19.5549995422; 19.6550005913; 19.4899999619; 19.5350001335; 19.0950003624; 79.0650009155; 76.4249996185; 244.255005264; 86.0450000763; 89.5700012207; 77.4999996185; 77.3750003815; 87.3149990082; 86.915001297; 0 
2017-12-11 08:57:01 19.7999992371; 19.8631573727; 19.5473686017; 19.9526313983; 19.8473678388; 18.6210531341; 19.4421050423; 19.5210527119; 19.0578949577; 79.5263153879; 76.794738368; 83.5999996788; 86.4263165123; 89.9052646035; 77.7473674573; 77.6999997591; 87.7526329442; 87.4052638004; 0 
2017-12-11 09:01:56 19.6950007439; 19.7250003815; 19.4149996758; 19.8549994469; 19.7400001526; 19.4249997139; 19.3149993896; 19.3899995804; 18.9149996758; 79.0349994659; 76.4250011444; 83.1449989319; 85.9250011444; 89.4700004578; 77.6149982452; 77.3700019836; 87.4350009918; 87.0749992371; 0 
2017-12-11 09:07:01 19.6800006866; 19.75; 19.3899995804; 19.8349993706; 19.7549999237; 19.5; 19.2949993134; 19.3549994469; 18.8599994659; 79.1749988556; 76.3850017548; 83.4250011444; 86.0199996948; 89.3600013733; 77.5149997711; 77.5749988556; 87.5549991608; 87.4350006104; 0 
2017-12-11 09:12:08 19.6523815337; 19.704762595; 19.3476184663; 19.8142850058; 19.7095244271; 19.4761903854; 19.2476190839; 19.3333326976; 18.8285707746; 78.8190485636; 76.0999988374; 83.0857129778; 85.6380942208; 89.0428564889; 77.1285701933; 77.2333341326; 87.1142854236; 87.133332752; 0 
2017-12-11 09:17:13 19.8111109204; 19.3166664971; 19.5111111535; 19.9388886558; 19.8499994278; 19.1444444656; 19.433333079; 19.5111111535; 19.2333331638; 78.400001102; 255.599997626; 82.5388891432; 85.5666656494; 88.8222232395; 256.527778202; 77.0; 86.8444446988; 85.9833340115; 0 
2017-12-11 09:22:22 19.9458331267; 20.0750002861; 19.7708332539; 20.0125000477; 19.8999996185; 19.9749999046; 19.2333338658; 19.7375001113; 19.7041667302; 78.4250011444; 75.4583339691; 81.9250011444; 85.6874984105; 89.2833347321; 76.1041653951; 211.633336385; 86.4208345413; 84.3791662852; 0 
2017-12-11 09:27:26 20.0; 20.1157899154; 19.9473682203; 20.0894740255; 19.8999996185; 20.0631581357; 19.2526312376; 19.8368414829; 19.8999996185; 78.6684196874; 75.5894735236; 81.7894748889; 85.9842115703; 89.5631581357; 76.1210519891; 247.094741018; 86.4315799914; 84.0105261552; 0 
2017-12-11 09:32:28 20.0210527119; 20.189474407; 20.0263158899; 20.1052635594; 19.952631599; 20.1000003815; 19.815788771; 19.8999996185; 19.9210523304; 78.936843069; 75.9947369224; 81.8105271992; 86.273684853; 89.9263169138; 76.4315799914; 76.7526309365; 86.5999984741; 84.0999984741; 0 
2017-12-11 09:37:42 20.0150000572; 20.1750006676; 20.1000003815; 20.1000003815; 19.9899999619; 20.1000003815; 19.8249993324; 19.8999996185; 20.0; 78.8250026703; 75.8850017548; 81.5999984741; 86.1799972534; 89.8600017548; 76.3350025177; 76.6099983215; 86.4800003052; 83.8850017548; 0 
2017-12-11 09:42:39 20.0947372035; 19.136842828; 20.1157899154; 20.1631585171; 20.0; 20.1263162713; 19.8999996185; 19.9684209322; 20.005263178; 79.0263153879; 416.889479386; 81.5421046207; 86.2894740858; 89.9052646035; 76.4263169138; 76.6999969482; 86.5526307759; 83.9157907586; 0 
